"PERCENT PASSING SOL TESTS SPRING 1998-SPRING 2002",,,,,,"Grade 3 English: Percent Passing 1998 - 2002",,,,,"Grade 3 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 3 History: Percent Passing 1998 - 2002",,,,,"Grade 3 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Writing: Percent Passing 1998 - 2002",,,,,"Grade 5 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 5 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 5 History: Percent Passing 1998 - 2002",,,,,"Grade 5 Science: Percent Passing 1998 - 2002",,,,,"Grade 5 Computer/Technology: Percent Passing 1998 - 2002",,,,,"Grade 8 Writing: Percent Passing 1998 - 2002",,,,,"Grade 8 English:RLR  Percent Passing 1998 - 2002",,,,,"Grade 8 Mathematics: Percent Passing 1998 - 2002",,,,,"Grade 8 History: Percent Passing 1998 - 2002",,,,,"Grade 8 Science: Percent Passing 1998 - 2002",,,,,"Grade 8 Computer/Technology: Percent Passing 1998 - 2002",,,,,"EOC Writing: Percent Passing 1998 - 2002",,,,,"EOC English RLR: Percent Passing 1998 - 2002",,,,,"EOC Algebra I: Percent Passing 1998 - 2002",,,,,"EOC Geometry: Percent Passing 1998 - 2002",,,,,"EOC Algebra II: Percent Passing 1998 - 2002",,,,,"EOC U.S. History: Percent Passing 1998 - 2002",,,,,"EOC World History I: Percent Passing 1998 - 2002",,,,,"EOC World History II: Percent Passing 1998 - 2002",,,,,"EOC World Geography: Percent Passing 1998 - 2002",,,,,"EOC Earth Science: Percent Passing 1998 - 2002",,,,,"EOC Biology: Percent Passing 1998 - 2002",,,,,"EOC Chemistry: Percent Passing 1998 - 2002",,,,
"DIV #","DIVISION NAME","SCH #","LOW GR","HIGH GR","SCHOOL NAME"," English 1998  "," English 1999  "," English 2000  "," English 2001  "," English 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 20000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 20000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR 1999  "," English:RLR 2000  "," English:RLR 2001  "," English:RLR 2002  "," Mathematics  1998  "," Mathematics 1999  "," Mathematics 2000  "," Mathematics 2001  "," Mathematics 2002  "," History 1998  "," History 1999  "," History 2000  "," History 2001  "," History 2002  "," Science 1998  "," Science 1999"," Science 2000"," Science 2001"," Science 2002"," Computer/ Technology 1998  "," Computer/ Technology 1999"," Computer/ Technology 2000"," Computer/ Technology 2001"," Computer/ Technology 2002"," Writing 1998  "," Writing 1999  "," Writing 2000  "," Writing 2001  "," Writing 2002  "," English:RLR 1998  "," English:RLR   1999  "," English:RLR   2000  "," English:RLR 2001  "," English:RLR 2002  ","Algebra I   1998  ","Algebra I  1999  ","Algebra I  2000  ","Algebra I  2001  ","Algebra I  2002  ","Geometry   1998  ","Geometry  1999  ","Geometry  2000  ","Geometry  2001  ","Geometry  2002  ","Algebra II  1998  ","Algebra II 1999  ","Algebra II 2000  ","Algebra II 2001  ","Algebra II 2002  ","U.S. History 1998  ","U.S. History 1999  ","U.S. History 2000  ","U.S. History 2001  ","U.S. History 2002  ","World History I 1998  ","World History I 1999","World History I 2000","World History I 2001","World History I 2002","World History  II 1998  ","World History  II 1999  ","World History  II 2000  ","World History  II 2001  ","World History  II 2002  ","World Geography 1998  ","World Geography 1999  ","World Geography 2000  ","World Geography 2001  ","World Geography 2002  ","Earth Science 1998  ","Earth Science 1999  ","Earth Science 2000  ","Earth Science 2001  ","Earth Science 2002  ","Biology  1998  ","Biology 1999  ","Biology 2000  ","Biology 2001  ","Biology 2002  ","Chemistry  1998  ","Chemistry 1999  ","Chemistry 2000  ","Chemistry 2001  ","Chemistry 2002  "
112,"HAMPTON CITY",120,"KG","5","ARMSTRONG ELEM.",56.4516,71.6667,80.303,82.5397,97.0588,80.6452,86.4407,83.5821,96.875,91.8919,54.8387,73.3333,74.2424,87.5,98.5714,70.9677,75,79.1045,88.8889,100,82.5397,90.7692,94.6429,93.9394,93.0556,82.2581,80,89.0909,89.3939,92.6471,58.0645,70.3125,89.0909,86.3636,77.9412,43.5484,70,".",81.8182,77.4648,75.4098,78.4615,85.4545,86.3636,84.2857,85.2459,92.3077,96.3636,86.7647,91.5493,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",160,"KG","5","ABERDEEN ELEM.",37.7049,42.2535,30.3797,43.8596,53.3333,45.9016,49.2958,30,57.6271,71.25,33.8983,32.3944,24.0506,35.0877,73.0769,41.6667,40.8451,27.8481,44.8276,64.1026,32.6531,56.4103,61.5385,81.8182,84.7458,44.6809,38.2716,55.5556,57.8947,57.6271,10.4167,9.8765,28.5714,45.4545,46.0317,0,4.5161,".",16.2162,45,44.6809,19.7531,23.8095,55.4054,32.2034,28.5714,48.75,68.254,66.2162,69.4915,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",180,"KG","5","SAMUEL P. LANGLEY ELEM.",50.6329,59.6154,69.0141,73.8462,75.6757,68.3544,73.0769,70,86.1538,70.2703,35.443,61.5385,82.8571,80,66.2162,65.3846,73.0769,81.6901,78.4615,70.2703,59.5506,86.5385,78.6667,87.8049,78.4091,71.1111,72,70.2703,73.4177,78.1609,50,46.9388,74.3243,63.2911,64.3678,23.3333,31.25,".",49.3671,70.1149,58.8889,73.4694,67.5676,71.25,75.5814,58.427,85.7143,85.1351,81.25,77.907,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",210,"KG","5","ROBERT R. MOTON ELEM.",41.8182,36.8421,54.717,42.5532,57.1429,41.2844,46.6667,47.2727,46.8085,77.0833,15.2381,25,35.1852,45.6522,72.9167,43.2692,31.6667,52.7273,50,66.6667,46.4912,60.8696,64.1026,61.9048,90.9091,53.5088,45.6522,44.7368,50.8197,77.7778,28.0702,23.4043,42.1053,49.1803,86.3636,9.009,10,".",26.9841,80,43.1193,45.6522,35.8974,53.2258,70.4545,54.1284,59.5745,61.5385,58.3333,86.6667,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",250,"KG","5","JANE H. BRYAN ELEM.",".",41.3793,29.5775,43.8596,66.6667,".",50,50,61.6667,73.4694,".",29.3103,26.3889,32.7869,76.9231,".",50,43.662,44.8276,62.7451,".",78.5714,83.3333,82.3529,81.6667,".",55,62.069,54.6875,76.1905,".",33.8983,54.2373,56.25,63.4921,".",37.9845,".",74.2424,39.726,".",61.0169,70.6897,74.2424,80,".",69.4915,89.8305,80.9524,77.4194,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",260,"KG","5","ALFRED S. FORREST ELEM.",51.8868,57.0093,55.5556,79.2683,71.4286,55.6604,63.5514,60.6061,81.0127,84.8485,46.2264,62.2642,67.6768,77.2152,81.8182,61.3208,66.9811,66.3265,81.0127,70.4082,65.6863,90.991,83.6957,92,89.1089,77,80.531,76.087,75.7576,71.4286,32,36.2832,63.0435,63.2813,72.449,14,31.0345,".",56.3492,62.2449,52,69.6429,54.3478,73.8095,69.3878,66,78.5714,85.8696,77.7778,75.5102,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",270,"KG","5","JOHN B. CARY ELEM.",46.6667,46.9697,39.8058,43.0233,65.2778,55.7377,63.2353,54.8077,59.0909,81.4286,37.7049,45.5882,29.8077,25.2747,67.5325,57.6271,59.0909,57.6923,37.2093,68.5714,33.9286,58.6207,66.1972,80.9524,86.4198,36.2069,44.0476,51.3889,67.7419,83.5443,14.2857,22.619,28.3784,63.4921,90.2439,1.8182,8.3333,".",47.1429,76.4706,20,37.8049,34.7222,49.2308,81.25,33.9286,50,63.8889,64.5161,83.1169,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",280,"9","12","HAMPTON HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",60.1881,76.3441,82.069,74.4966,85.3731,62.4595,67.6259,70.4861,68.3333,81.0888,21.8341,36.2069,52.2222,67.4208,64.6766,34.7639,62.0321,78.9474,81.4634,71.9101,25.4902,51.8519,63.3803,81.4371,85.8586,17.0968,18.0272,12.0521,29.9383,51.0638,".",".",".",".",".",".",".",36.0656,61.9772,82.8671,"N/A","N/A",70.8647,70.2564,69.0402,46.1741,49.2788,59.9089,58.2716,65.6958,59.5174,63.8889,77.9006,76.399,79.1667,52.459,55.4839,51.5385,58.794,59.7561
112,"HAMPTON CITY",290,"KG","5","FRANCIS MALLORY ELEM.",18.3673,35.8696,47.4359,43.2432,57.1429,30.6122,54.3478,52.5641,64,79.4872,4,39.1304,37.1795,41.8919,59.7403,26,45.6522,51.2821,50,67.9487,55.102,69.4118,67.0103,72.3684,87.2093,48,45.7831,52.5253,55.8442,78.2609,30,25.3012,48.4848,53.9474,73.6264,8,9.5506,".",21.3333,54.3478,32.6531,45.122,36.3636,40,57.6087,38,56.6265,73.7374,63.6364,81.7204,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",300,"6","8","JEFFERSON DAVIS MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0,100,".",".",".",50,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",66.1017,78.3934,82.0442,67.6923,87.0787,56.5432,64.1304,59.2493,69.9752,71.3896,53.4314,58.6957,57.9787,72.2078,80.618,30.1235,23.9247,".",56.0102,86.5922,74.1206,73.3696,76.0753,71.6495,85.2368,55.335,66.1157,68.3646,70.9512,59.6639,".",".",".",".",".",".",".",".",".",".",73.7705,93.8144,96.2264,97.8947,100,83.3333,92.5926,92.8571,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",320,"9","12","KECOUGHTAN HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",71.159,83.6842,89.7906,84.9462,89.7172,76.9231,75.7493,80.4233,85.3521,90.4393,16.955,25.0859,51.6418,81.4545,92.1182,49.0421,63.6986,72.242,84.8993,82.9851,38.8112,48.8636,50,91.5194,97.1074,26.5416,28.1081,27.9487,44.9468,79.4271,".",".",".",".",".",".",".",41.9355,65.0146,80.4408,"N/A","N/A",82.5702,80.5668,86.2559,59.1787,69.1207,73.5417,74.6765,80.0464,75.9434,82.5737,80.5621,84.5771,88.2353,50.8475,62.6556,49.5098,56.5056,77.533
112,"HAMPTON CITY",330,"KG","5","BARRON ELEM.",67.7966,77.7778,64.5161,81.9672,90,67.7966,80.9524,72.5806,86.8852,90.625,57.6271,66.6667,74.1935,80.3279,78.6885,77.9661,79.3651,82.2581,80.3279,76.1194,86.9048,94.8718,87.5,95.7143,84.7222,91.5663,82.0513,68.254,76.8116,82.1918,60.241,66.6667,68.254,72.4638,85.1351,44.5783,47.4074,".",66.6667,83.5616,77.1084,83.3333,63.4921,81.1594,75.6757,85.5422,93.5897,85.7143,84.058,88.7324,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",350,"6","8","BENJAMIN SYMS MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",63.1206,69.4969,75.2941,79.321,83.7681,55.5819,61.9195,68.7135,73.1707,75.419,43.6585,65.2308,68.915,77.9456,83.1933,28.642,25,".",55.1205,84.5938,66.5012,72.0497,76.1905,84.2593,86.7606,58.4726,65.3125,69.4118,79.2049,75.5747,".",".",".",".",".",".",".",".",".",".",85.4839,95.098,99.0909,100,100,96.7742,96,86.9565,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",360,"KG","5","TUCKER-CAPPS ELEM.",63.3803,79.4872,77.027,83.9506,94.2857,78.8732,79.4872,82.4324,82.5581,90.7895,66.1972,79.2208,81.0811,86.25,89.6104,78.5714,81.8182,90.5405,85.1852,85.5263,82.5397,98.3871,100,98.4127,100,84.127,85.2459,83.6066,82.8125,91.9355,46.0317,54.0984,83.6066,71.2329,92.5373,23.8095,55.5556,".",76.4706,80.597,68.254,77.0492,72.1311,82.1918,91.1765,85.7143,90.1639,98.3607,89.1892,94.1176,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",370,"KG","5","PHILLIPS ELEM.",44.5946,47.2527,44.898,60.2273,70.5882,51.3514,52.7473,46.9388,79.5455,83.5294,27.7778,47.2527,51.0204,65.9341,84.8837,56.9444,54.9451,55.5556,72.7273,82.3529,66.25,82.1782,75.6098,87.8049,81.7308,76.5432,63,65.0602,76.5432,71.4286,39.5062,48,60.7143,71.9512,67.619,13.5802,25.1397,".",39.5062,67.5926,55.5556,63,42.8571,60.4938,70.4762,70.3704,79,80.9524,83.9506,79.0476,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",380,"6","8","THOMAS EATON MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",83.1579,88.9286,91.6376,88.3562,88.4892,84.8057,86.0714,83.8028,82.8671,81.2274,73.0769,76.0714,75.9717,79.3814,82.6715,55.5944,49.4845,".",79.9308,92.7007,87.4126,90.3571,93.5943,94.386,96.3636,86.7133,86.3799,90.7801,91.8728,81.8182,".",".",".",".",".",".",".",".",".",".",93.4211,93.3962,98.5075,98.1982,99.2248,100,100,100,100,100,".",".",".",100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",390,"KG","5","MERRIMACK ELEM.",32,53.1646,55,52.0548,76.8116,45.2055,47.4359,56.6667,80.2632,83.0986,24,60.2564,58.3333,73.3333,85.3333,47.2222,55.1282,55,69.3333,77.027,42.5,70.9677,80.303,80,89.6552,60.9756,53.2258,47.7612,61.3333,75.4386,28.0488,48.3871,62.6866,70.6667,62.7119,19.5122,21.8045,".",37.3333,83.9286,41.9753,54.8387,47.7612,68.9189,58.9286,53.0864,59.6774,76.1194,72.3684,81.8182,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",400,"KG","5","ROBERT E. LEE ELEM.",29.5775,14.1026,37.8788,54,57.971,36.6197,24.0506,45.4545,66.6667,75.3425,16.9014,5.1282,50.7692,55.5556,72.973,40.8451,24.359,50.7692,70.5882,66.1972,48.5294,64,83.871,80.3279,87.0968,49.2754,51.9481,51.5625,70,81.5385,36.2319,28.5714,43.5484,59.322,71.2121,14.4928,20.9459,".",35.9375,45.4545,37.6812,41.5584,26.2295,46.0317,49.2308,60.8696,59.7403,77.4194,66.6667,85.9375,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",410,"KG","5","PAUL BURBANK ELEM.",36.2319,45.2381,44.9275,61.1111,57.8947,52.8571,61.9048,58.5714,60,62.069,37.1429,37.3494,51.4706,51.3889,57.6271,52.8571,54.2169,72.0588,58.3333,61.0169,60,84.0426,73.6842,87.013,89.0411,65.7895,61.2903,53.4247,53.4247,82.1918,42.8571,50.5376,55.4054,52.5641,79.7297,27.027,27.439,".",21.9178,60.274,60,63.4409,52.7027,68.0556,69.4444,68.8312,86.0215,87.6712,77.6316,94.4444,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",420,"KG","5","CHRISTOPHER C KRAFT ELEM.",47.0085,52.9412,68.75,81.9149,85.1852,55.5556,65.8824,73.9583,89.3617,86.1111,31.9328,58.1395,69.7917,79.5699,80.5556,66.1017,65.1163,82.2917,88.0435,83.3333,53.6842,76.8519,87.2881,95.7895,92.6316,68.4211,67.5926,77.5,77.8947,83.871,54.7368,47.2222,86.6667,89.3617,92.6316,22.1053,36.5639,".",80.8511,84.9462,63.5417,69.4444,70,81.9149,87.0968,69.7917,79.6296,91.5966,91.5789,94.6237,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",430,"9","12","BETHEL HIGH",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",66.7436,79.2793,85.5263,78.9954,84.8758,68.7793,67.8652,74.7788,82.4766,79.7386,30.9942,68.915,58.3483,70.3704,80.3681,50.1618,65.1613,60.479,71.954,79.0865,42.2925,59.322,64.7887,77.7778,81.3291,21.256,18.2022,20.1285,34.0278,60.1626,".",".",".",".",".",".",".",54.7619,61.1276,81.8182,"N/A","N/A",79.0549,76.6114,71.9758,51.487,58.6081,72.6937,68.3398,65.7388,64.3653,78.7629,74.1036,82.8221,81.0811,43.8806,58.7156,60.0806,66.5468,81.0945
112,"HAMPTON CITY",440,"KG","5","JOHN TYLER ELEM.",21.519,45.7627,44.2623,44.6154,45.614,35.443,54.2373,53.2258,69.2308,72.8814,15.3846,33.8983,35.4839,42.8571,70,37.6623,45.7627,57.377,49.2308,62.069,44.8276,70.4225,57.8947,70.5882,71.1111,48.2759,51.5152,55.9322,77.551,64.5833,44.8276,51.5152,61.0169,71.4286,72.9167,14.0351,9.4891,".",26.5306,67.3469,45.614,54.5455,44.8276,57.1429,64.5833,57.8947,69.697,81.3559,75.5102,69.3878,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",450,"6","8","C. ALTON LINDSAY MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",25,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",46.2541,56.4286,64.3885,48.3019,60.4743,47.7564,52.7076,52.8777,49.0347,54.321,27.1845,40.3636,33.935,42.7509,67.3077,11.4754,14.4902,".",31.5589,70.8502,54.5455,58.8448,60.8696,55.7312,70.2929,36.9637,47.6534,53.0686,56.6406,62.753,".",".",".",".",".",".",".",".",".",".",62.7907,72.6027,88.6364,81.9672,97.7778,45.4545,60,81.25,100,100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",460,"KG","5","CAPTAIN JOHN SMITH ELEM.",47.0588,44.9275,64.0625,73.5294,69.1176,59.8039,57.7465,70.3125,78.5714,76.8116,29.4118,31.8841,67.6923,75.3425,79.4118,44.1176,46.3768,69.2308,66.6667,76.1194,53.5211,71.831,86.3636,83.8235,82.7586,59.4595,56.9444,74.2424,70.2703,73.6842,39.1892,38.0282,81.8182,67.1233,80.3571,23.2877,24.1135,".",28.3784,71.9298,52.0548,53.5211,60.6061,66.6667,68.4211,63.0137,63.3803,80.303,60.274,78.9474,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",470,"KG","5","BOOKER ELEM.",38.8235,50,58.3333,48.9796,86.7647,50.5882,58.4615,62.2951,80.3922,91.3043,25.8824,43.75,54.0984,52,83.5821,48.2353,61.5385,70.4918,66,77.6119,52.1127,78.2609,90.7692,92.8571,92.8571,55.5556,75,81.5385,65.2778,89.4737,25,63.2353,65.1515,61.1111,82.4561,16.6667,40.146,".",30.5556,82.4561,33.8028,77.6119,50,80.2817,89.4737,60.5634,83.8235,92.4242,79.1667,91.2281,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
112,"HAMPTON CITY",480,"6","8","C. VERNON SPRATLEY MIDDLE",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",50,58.6066,70.5426,62.7306,65.7371,42.4658,52.1236,52.0599,57.1429,55.642,25.5172,34.4961,24.7191,66.4179,65.0794,15.4676,11.8467,".",37.9182,71.6,53.8732,57.6,65.6489,72.3735,68.1452,42.3077,48.1928,57.4144,63.3858,59.5142,".",".",".",".",".",".",".",".",".",".",60.3175,73.0159,79.1045,100,96.2963,75,100,100,100,100,".",".",".",".",100,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",,,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
