Park:Cumberland Gap National Historical Park	36.64536	-83.56019		Park:Cumberland Gap National Historical Park
Park:Daniels Hill Historic District	37.42348	-79.14697		Park:Daniels Hill Historic District
Park:Diamond Hill Historic District	37.40931	-79.14558		Park:Diamond Hill Historic District
Park:Diamond Hill Recreation Center	37.40431	-79.14475		Park:Diamond Hill Recreation Center
Park:Point of Honor Monument	37.42014	-79.14391		Park:Point of Honor Monument
Park:Guggenheimer Memorial Park	37.40236	-79.14169		Park:Guggenheimer Memorial Park
Park:Lower Basin Historic District	37.41403	-79.14030		Park:Lower Basin Historic District
Park:Fairview Heights Recreation Center	37.38153	-79.13919		Park:Fairview Heights Recreation Center
Fountain:The Langley Fountain	37.41661	-79.13879		Fountain:The Langley Fountain
Park:Younger Park	37.38320	-79.13391		Park:Younger Park
Park:Jackson Heights Park	37.38598	-79.12808		Park:Jackson Heights Park
Park:Jackson Heights Recreation Center	37.38653	-79.12780		Park:Jackson Heights Recreation Center
Park:Civitan Park	37.40792	-79.10530		Park:Civitan Park
Park:Montgomery Hall Park	38.14402	-79.09614		Park:Montgomery Hall Park
Park:Gypsy Hill Park	38.16069	-79.08670		Park:Gypsy Hill Park
Park:Lake Tennis Courts	37.55889	-79.08472		Park:Lake Tennis Courts
Park:Natural Chimneys Regional Park	38.35846	-79.08309		Park:Natural Chimneys Regional Park
Park:Riding Hunt Course	37.55944	-79.08278		Park:Riding Hunt Course
Park:Izaak Walton Park	37.50570	-79.08141		Park:Izaak Walton Park
Park:Newtown Historic District	38.15013	-79.07725		Park:Newtown Historic District
Park:Stuart Addition Historic District	38.15263	-79.07281		Park:Stuart Addition Historic District
Park:Wharf Area Historic District	38.14763	-79.07253		Park:Wharf Area Historic District
Park:Wilson Park	38.14596	-79.07225		Park:Wilson Park
Theater:King Memorial Auditorium and Gymnasium	38.15208	-79.07170		Theater:King Memorial Auditorium and Gymnasium
Theater:James D Francis Auditorium	38.15139	-79.06917		Theater:James D Francis Auditorium
Park:Gospel Hill Historic District	38.15069	-79.06836		Park:Gospel Hill Historic District
Park:Beverley Historic District	38.14791	-79.06808		Park:Beverley Historic District
Theater:Mall Theater	38.12450	-79.06242		Theater:Mall Theater
Park:Riven Rock Picnic Area	38.51901	-79.05670		Park:Riven Rock Picnic Area
Park:Betsy Bell Park	38.13708	-79.05531		Park:Betsy Bell Park
Park:Schneider Community Park	38.02458	-79.02975		Park:Schneider Community Park
Park:Augusta County Recreation Center	38.12097	-78.98864		Park:Augusta County Recreation Center
Park:Bridgewater Historic District	38.38429	-78.97420		Park:Bridgewater Historic District
Park:Moorefield Historic District	39.06372	-78.96725		Park:Moorefield Historic District
Park:Amherst Wayside	37.56431	-78.96030		Park:Amherst Wayside
Park:Dayton Historic District	38.41596	-78.94170		Park:Dayton Historic District
Cinema:Movie Theater	38.07523	-78.93482		Cinema:Movie Theater
Park:Mountain Road Historic District	36.76653	-78.93473		Park:Mountain Road Historic District
Park:South Branch Wildlife Management Area	39.14677	-78.91502		Park:South Branch Wildlife Management Area
Park:Halifax County Fairgrounds	36.70458	-78.91445		Park:Halifax County Fairgrounds
Park:Singers Glen Historic District	38.55318	-78.91364		Park:Singers Glen Historic District
Park:Ridgeview Park	38.06819	-78.90864		Park:Ridgeview Park
Park:Hillandale Park	38.44096	-78.89919		Park:Hillandale Park
Park:Patrick Henry National Memorial	37.03209	-78.89779		Park:Patrick Henry National Memorial
Park:Lost River State Park	38.92289	-78.88947		Park:Lost River State Park
Park:Ramblewood Field	38.41263	-78.88725		Park:Ramblewood Field
Park:Purcell Park	38.42762	-78.88225		Park:Purcell Park
Theater:Lehman Auditorium	38.47000	-78.88028		Theater:Lehman Auditorium
Theater:Guild Theater	38.47222	-78.88028		Theater:Guild Theater
Park:North Park	38.07875	-78.87780		Park:North Park
Park:Turt Field	38.47056	-78.87750		Park:Turt Field
Theater:Theatre ll	38.43806	-78.87722		Theater:Theatre ll
Park:Gehman Field	38.47250	-78.87722		Park:Gehman Field
Park:Bomberger Field	38.47361	-78.87639		Park:Bomberger Field
Park:Morrison Park	38.45651	-78.87447		Park:Morrison Park
Park:Bridgeforth Stadium	38.43528	-78.87278		Park:Bridgeforth Stadium
Theater:Grafton-Stovall Theatre	38.43833	-78.87056	- 	Theater:Grafton-Stovall Theatre
Park:Mauck Stadium	38.43639	-78.86472		Park:Mauck Stadium
Playground:A Dream Come True Playground	38.42278	-78.86137		Playground:A Dream Come True Playground
Park:Kiwanis Club Park	38.44457	-78.86086		Park:Kiwanis Club Park
Park:Exchange Club Park (historical)	38.45318	-78.86086		Park:Exchange Club Park (historical)
Park:Ralph Sampson Park	38.45429	-78.85558		Park:Ralph Sampson Park
Theater:Earl Hamner Theater	37.92339	-78.84251		Theater:Earl Hamner Theater
Park:Perras Creek Wildlife Management Area	36.69236	-78.84167		Park:Perras Creek Wildlife Management Area
Park:Dan River Wildlife Management Area	36.70069	-78.83723		Park:Dan River Wildlife Management Area
Park:Grand Caverns Regional Park	38.26041	-78.83530		Park:Grand Caverns Regional Park
Park:Cross Keys Battle Monument	38.34790	-78.82836		Park:Cross Keys Battle Monument
Park:Wolftrap Wildlife Management Area	36.72792	-78.82029		Park:Wolftrap Wildlife Management Area
Park:Port Republic Historic District	38.29596	-78.81225		Park:Port Republic Historic District
Park:Banister River Wildlife Management Area	36.73180	-78.80945		Park:Banister River Wildlife Management Area
Park:Appomattox Court House National Historical Park	37.37737	-78.79529		Park:Appomattox Court House National Historical Park
Park:Nathaniel Mountain Wildlife Management Area	39.22260	-78.79113		Park:Nathaniel Mountain Wildlife Management Area
Park:Fort Mill Ridge Wildlife Management Area	39.32510	-78.79085		Park:Fort Mill Ridge Wildlife Management Area
Park:Port Republic Battle Monument	38.30152	-78.76697		Park:Port Republic Battle Monument
Park:Trout Pond Recreation Area	38.95289	-78.73446		Park:Trout Pond Recreation Area
Park:Appomattox Buckingham State Forest	37.39348	-78.72918		Park:Appomattox Buckingham State Forest
Park:James River State Wildlife Management Area	37.67375	-78.72640		Park:James River State Wildlife Management Area
Attraction:Fan Mountain Observatory	37.87850	-78.69271		Attraction:Fan Mountain Observatory
Park:Shanks Roadside Park	39.31649	-78.69140		Park:Shanks Roadside Park
Picnic spot	38.92467	-78.68965		Picnic spot
Picnic spot	38.92487	-78.68879		Picnic spot
Park:Wolf Gap Recreation Area	38.92457	-78.68752		Park:Wolf Gap Recreation Area
Park:New Market Historic District	38.64790	-78.67168		Park:New Market Historic District
Park:Short Mountain Wildlife Management Area	39.19260	-78.66974		Park:Short Mountain Wildlife Management Area
Park:Staunton River State Park	36.69931	-78.66806		Park:Staunton River State Park
Park:Wardensville Wildlife Management Area	38.99428	-78.66140		Park:Wardensville Wildlife Management Area
Park:Beaver Creek Reservoir Park	38.07653	-78.66085		Park:Beaver Creek Reservoir Park
Park:Cargills Creek Wildlife Management Area	36.72792	-78.66056		Park:Cargills Creek Wildlife Management Area
Park:Hogan Creek Wildlife Management Area	36.71125	-78.64917		Park:Hogan Creek Wildlife Management Area
Park:Buffalo Wildlife Management Area	36.67597	-78.64473		Park:Buffalo Wildlife Management Area
Park:Staunton View Public Use Area	36.70070	-78.64223		Park:Staunton View Public Use Area
Park:Holiday Lake State Park	37.40015	-78.64167		Park:Holiday Lake State Park
Park:Holiday Lake State Recreation Area	37.39792	-78.64056		Park:Holiday Lake State Recreation Area
Park:Buffalo Public Use Area	36.66208	-78.63111		Park:Buffalo Public Use Area
Park:Warden Lake Wildlife Management Area	39.13372	-78.59807		Park:Warden Lake Wildlife Management Area
Park:Grassy Creek Recreation Area	36.53792	-78.59611		Park:Grassy Creek Recreation Area
Park:Walnut Creek Park	37.93236	-78.59557		Park:Walnut Creek Park
Park:Bluestone Wildlife Management Area	36.66597	-78.59361		Park:Bluestone Wildlife Management Area
Park:Beaver Pond Creek Wildlife Management Area	36.58375	-78.56945		Park:Beaver Pond Creek Wildlife Management Area
Park:Buckingham Courthouse Historic District	37.55153	-78.55389		Park:Buckingham Courthouse Historic District
Park:Horsepen State Wildlife Management Area	37.50654	-78.55389		Park:Horsepen State Wildlife Management Area
Park:Longwood Public Use Area	36.57736	-78.55111		Park:Longwood Public Use Area
Park:Occoneechee State Park	36.62764	-78.52778		Park:Occoneechee State Park
Park:Scottsville Recreation Center	37.82375	-78.52668		Park:Scottsville Recreation Center
Park:Shenandoah County Fairgrounds	38.87317	-78.52334		Park:Shenandoah County Fairgrounds
Attraction:Leander J McCormick Observatory	38.03286	-78.52235		Attraction:Leander J McCormick Observatory
Park:Merifield Wildlife Management Area	36.58736	-78.52056		Park:Merifield Wildlife Management Area
Park:South River Picnic Area	38.38124	-78.51807		Park:South River Picnic Area
Park:Camp Roosevelt Recreation Area	38.73151	-78.51668		Park:Camp Roosevelt Recreation Area
Park:Old Soudan Wildlife Management Area	36.56959	-78.51639		Park:Old Soudan Wildlife Management Area
Park:Azalea Park	38.01042	-78.51529		Park:Azalea Park
Park:Frys Spring Park	38.01792	-78.51446		Park:Frys Spring Park
Park:Thomas Edward Davenport Field	38.04583	-78.51361		Park:Thomas Edward Davenport Field
Park:Scott Stadium	38.03097	-78.51335		Park:Scott Stadium
Park:Totier Creek Reservoir Park	37.78014	-78.51307		Park:Totier Creek Reservoir Park
Park:Klockner Stadium	38.04667	-78.51222		Park:Klockner Stadium
Park:Lannigan Field	38.04542	-78.51196		Park:Lannigan Field
Attraction:John Paul Jones Arena	38.04594	-78.50668		Attraction:John Paul Jones Arena
Theater:Culbreth and Helms Theatre	38.03986	-78.50446		Theater:Culbreth and Helms Theatre
Park:University of Virginia Historic District	38.03458	-78.50390		Park:University of Virginia Historic District
Park:University of Virginia Historic District	38.05947	-78.50346		Park:University of Virginia Historic District
Park:New Market Gap Recreation Site	38.66484	-78.50251		Park:New Market Gap Recreation Site
Park:Rugby Road-University Corner Historic District	38.04181	-78.50029	- 	Park:Rugby Road-University Corner Historic District
Park:George Rogers Clark Statue	38.03319	-78.49835		Park:George Rogers Clark Statue
Park:Wertland Street Historic District	38.03458	-78.49751		Park:Wertland Street Historic District
Park:Forrest Hills Park	38.02431	-78.49723		Park:Forrest Hills Park
Park:Scottsville Historic District	37.80014	-78.49584		Park:Scottsville Historic District
Park:Ivy Creek Natural Area	38.09430	-78.49557		Park:Ivy Creek Natural Area
Park:Ridge Street Historic District	38.02236	-78.49140		Park:Ridge Street Historic District
Park:Tonsler Park	38.02653	-78.49112		Park:Tonsler Park
Park:Washington Park	38.04069	-78.49112		Park:Washington Park
Park:Jordan Avenue Park	38.01708	-78.48723		Park:Jordan Avenue Park
Park:Rapidan Wildlife Management Area	38.37679	-78.48612		Park:Rapidan Wildlife Management Area
Park:Lewis and Clark Memorial	38.03069	-78.48501		Park:Lewis and Clark Memorial
Park:Cedar Grove Wildlife Management Area	36.55848	-78.48417		Park:Cedar Grove Wildlife Management Area
Attraction:Luray Caverns	38.66410	-78.48380		Attraction:Luray Caverns
Park:Belmont Park	38.01903	-78.48168		Park:Belmont Park
Park:Lee Park	38.03208	-78.48084		Park:Lee Park
Park:R E Lee Monument	38.03208	-78.48084		Park:R E Lee Monument
Park:Main Street Mall	38.03042	-78.48029		Park:Main Street Mall
Park:Charlottesville and Albemarle County Historic District	38.03183	-78.48005		Park:Charlottesville and Albemarle County Historic District
Park:Jackson Park	38.03181	-78.47807		Park:Jackson Park
Park:T J Jackson Monument	38.03181	-78.47807		Park:T J Jackson Monument
Park:Albemarle Historic District	38.03181	-78.47779		Park:Albemarle Historic District
Park:Quarry Park	38.01486	-78.47696		Park:Quarry Park
Theater:Levy Opera House	38.03181	-78.47696		Theater:Levy Opera House
Park:Rives Park	38.01708	-78.47084		Park:Rives Park
Park:Greenbriar Park	38.05986	-78.47084		Park:Greenbriar Park
Park:Island Creek Public Use Area	36.54903	-78.47055		Park:Island Creek Public Use Area
Park:Meade Park	38.02764	-78.46501		Park:Meade Park
Theater:Johns Auditorium	37.24126	-78.46166		Theater:Johns Auditorium
Park:Hampden Sydney College Historic District	37.24210	-78.45972		Park:Hampden Sydney College Historic District
Park:Hundley Stadium	37.24543	-78.45888		Park:Hundley Stadium
Park:Lower Butchers Wildlife Management Area	36.63431	-78.45528		Park:Lower Butchers Wildlife Management Area
Park:Pen Park	38.05097	-78.45196		Park:Pen Park
Park:Rivanna Park	38.04264	-78.45057		Park:Rivanna Park
Park:Shenandoah National Park	38.50068	-78.44973		Park:Shenandoah National Park
Park:Darden Towe Park	38.04038	-78.44862		Park:Darden Towe Park
Park:Oakleaf Wildlife Management Area	36.61264	-78.44778		Park:Oakleaf Wildlife Management Area
Park:Darden Towne Memorial Park	38.04486	-78.44334		Park:Darden Towne Memorial Park
Park:Little Fort Recreation Area	38.86706	-78.44334		Park:Little Fort Recreation Area
Park:Chris Greene Lake Park	38.16208	-78.44279		Park:Chris Greene Lake Park
Park:Rudd Creek Public Use Area	36.65542	-78.44000		Park:Rudd Creek Public Use Area
Picnic spot:Picnic Area	38.53029	-78.43924		Picnic spot:Picnic Area
Park:Edwards Run Wildlife Management Area	39.32260	-78.43779		Park:Edwards Run Wildlife Management Area
Park:Woodstock Recreational Area	38.86261	-78.43695		Park:Woodstock Recreational Area
Park:Rochichi Wildlife Management Area	36.64486	-78.43528		Park:Rochichi Wildlife Management Area
Park:Hardware River State Wildlife Management Are	37.75709	-78.42223		Park:Hardware River State Wildlife Management Are
Park:Ivy Hill Public Use Area	36.57403	-78.42139		Park:Ivy Hill Public Use Area
Park:Wilcks Lake Public Area	37.30404	-78.41361		Park:Wilcks Lake Public Area
Park:Grove Street Park	37.30321	-78.40083		Park:Grove Street Park
Park:North Mountain Neighborhood Park	39.12733	-78.39834		Park:North Mountain Neighborhood Park
Park:Wheeler Mall	37.30071	-78.39833		Park:Wheeler Mall
Park:Softball Field	37.29250	-78.39750		Park:Softball Field
Park:Bicentennial Park	37.30210	-78.39583		Park:Bicentennial Park
Park:Lancer Field	37.29404	-78.39555		Park:Lancer Field
Park:Iler Field	37.29904	-78.39555		Park:Iler Field
Park:Barlow Field	37.30015	-78.39472		Park:Barlow Field
Park:Farmville Historic District	37.30154	-78.39305		Park:Farmville Historic District
Park:Eagle Point Wildlife Management Area	36.60459	-78.39083		Park:Eagle Point Wildlife Management Area
Park:Buckingham Female Collegiate Institute Historic District	37.58265	-78.37195		Park:Buckingham Female Collegiate Institute Historic District
Park:Hibernia Public Use Area	36.51098	-78.37083		Park:Hibernia Public Use Area
Park:Bullocks Park	36.45931	-78.36611		Park:Bullocks Park
Park:Strasburg Historic District	38.98955	-78.36000		Park:Strasburg Historic District
Park:Hazard Mill Recreation Area	38.83150	-78.34667		Park:Hazard Mill Recreation Area
Park:Henderson Point Public Use Area	36.53403	-78.34500		Park:Henderson Point Public Use Area
Picnic spot:Pinnacles	38.62401	-78.34268		Picnic spot:Pinnacles
Park:Elizabeth Furnace Recreational Area	38.92900	-78.32695		Park:Elizabeth Furnace Recreational Area
Park:North Bend Public Use Area	36.58848	-78.32555		Park:North Bend Public Use Area
Park:Cedar Creek Wayside	39.00677	-78.32361		Park:Cedar Creek Wayside
Park:Kimball Point Public Use Area	36.54098	-78.31805		Park:Kimball Point Public Use Area
Park:County Line Public Use Area	36.52681	-78.31555		Park:County Line Public Use Area
Park:Cacapon Resort State Park	39.51843	-78.30945		Park:Cacapon Resort State Park
Park:Aurora Park	36.58625	-78.30833		Park:Aurora Park
Park:Cedar Creek and Belle Grove National Historical Park	39.02233	-78.29973		Park:Cedar Creek and Belle Grove National Historical Park
Park:Reynolds Store Neighborhood Park	39.38704	-78.29973		Park:Reynolds Store Neighborhood Park
Park:Tailrace Park	36.60125	-78.29972		Park:Tailrace Park
Park:Elm Hill State Game Management Area	36.61292	-78.29277		Park:Elm Hill State Game Management Area
Park:Palmer Point Park	36.56320	-78.28611		Park:Palmer Point Park
Park:Twin Lakes State Park	37.17071	-78.27666		Park:Twin Lakes State Park
Park:Bear Creek State Park	37.52932	-78.27083		Park:Bear Creek State Park
Park:Bear Creek Lake State Park	37.52737	-78.27055		Park:Bear Creek Lake State Park
Park:Lunenburg Courthouse Historic District	36.96126	-78.26583		Park:Lunenburg Courthouse Historic District
Park:Fluvanna County Courthouse Historic District	37.86125	-78.26417		Park:Fluvanna County Courthouse Historic District
Park:Gainesboro Neighborhood Park	39.27399	-78.25806		Park:Gainesboro Neighborhood Park
